"Step","stage2-uvit-20260526-011258 - epoch","stage2-uvit-20260526-011258 - epoch__MIN","stage2-uvit-20260526-011258 - epoch__MAX"
"30871","15","15","15"
"30873","15","15","15"
"30876","15","15","15"
"30878","15","15","15"
"30880","15","15","15"
"30884","15","15","15"
"30886","15","15","15"
"30888","15","15","15"
"30896","15","15","15"
"30898","15","15","15"
"30907","15","15","15"
"30915","15","15","15"
"30916","15","15","15"
"30918","15","15","15"
"30922","15","15","15"
"30928","15","15","15"
"30929","15","15","15"
"30937","15","15","15"
"30962","15","15","15"
"30972","15","15","15"
"30980","15","15","15"
"30989","15","15","15"
"30990","15","15","15"
"30992","15","15","15"
"30995","15","15","15"
"30996","15","15","15"
"31003","15","15","15"
"31006","15","15","15"
"31007","15","15","15"
"31017","15","15","15"
"31019","15","15","15"
"31023","15","15","15"
"31025","15","15","15"
"31028","15","15","15"
"31038","15","15","15"
"31053","15","15","15"
"31058","15","15","15"
"31067","15","15","15"
"31068","15","15","15"
"31070","15","15","15"
"31079","15","15","15"
"31081","15","15","15"
"31083","15","15","15"
"31089","15","15","15"
"31090","15","15","15"
"31091","15","15","15"
"31098","15","15","15"
"31100","15","15","15"
"31102","15","15","15"
"31109","15","15","15"
"31126","15","15","15"
"31127","15","15","15"
"31131","15","15","15"
"31135","15","15","15"
"31139","15","15","15"
"31141","15","15","15"
"31142","15","15","15"
"31146","15","15","15"
"31147","15","15","15"
"31148","15","15","15"
"31153","15","15","15"
"31159","15","15","15"
"31163","15","15","15"
"31166","15","15","15"
"31167","15","15","15"
"31172","15","15","15"
"31182","15","15","15"
"31188","15","15","15"
"31192","15","15","15"
"31193","15","15","15"
"31200","15","15","15"
"31215","15","15","15"
"31219","15","15","15"
"31220","15","15","15"
"31221","15","15","15"
"31236","15","15","15"
"31243","15","15","15"
"31245","15","15","15"
"31250","15","15","15"
"31253","15","15","15"
"31256","15","15","15"
"31259","15","15","15"
"31260","15","15","15"
"31264","15","15","15"
"31280","15","15","15"
"31283","15","15","15"
"31294","15","15","15"
"31296","15","15","15"
"31297","15","15","15"
"31301","15","15","15"
"31303","15","15","15"
"31306","15","15","15"
"31311","15","15","15"
"31315","15","15","15"
"31324","15","15","15"
"31346","15","15","15"
"31350","15","15","15"
"31351","15","15","15"
"31360","15","15","15"
"31366","15","15","15"
"31379","15","15","15"
"31387","15","15","15"
"31390","15","15","15"
"31397","15","15","15"
"31399","15","15","15"
"31403","15","15","15"
"31404","15","15","15"
"31405","15","15","15"
"31409","15","15","15"
"31410","15","15","15"
"31415","15","15","15"
"31417","15","15","15"
"31418","15","15","15"
"31420","15","15","15"
"31427","15","15","15"
"31430","15","15","15"
"31438","15","15","15"
"31447","15","15","15"
"31454","15","15","15"
"31460","15","15","15"
"31469","15","15","15"
"31472","15","15","15"
"31490","15","15","15"
"31495","15","15","15"
"31500","15","15","15"
"31501","15","15","15"
"31505","15","15","15"
"31507","15","15","15"
"31509","15","15","15"
"31510","15","15","15"
"31517","15","15","15"
"31522","15","15","15"
"31525","15","15","15"
"31534","15","15","15"
"31540","15","15","15"
"31542","15","15","15"
"31547","15","15","15"
"31551","15","15","15"
"31559","15","15","15"
"31561","15","15","15"
"31567","15","15","15"
"31577","15","15","15"
"31579","15","15","15"
"31580","15","15","15"
"31581","15","15","15"
"31584","15","15","15"
"31599","15","15","15"
"31603","15","15","15"
"31614","15","15","15"
"31615","15","15","15"
"31627","15","15","15"
"31629","15","15","15"
"31630","15","15","15"
"31634","15","15","15"
"31637","15","15","15"
"31641","15","15","15"
"31644","15","15","15"
"31648","15","15","15"
"31658","15","15","15"
"31663","15","15","15"
"31672","15","15","15"
"31681","15","15","15"
"31689","15","15","15"
"31693","15","15","15"
"31699","15","15","15"
"31701","15","15","15"
"31705","15","15","15"
"31711","15","15","15"
"31719","15","15","15"
"31725","15","15","15"
"31728","15","15","15"
"31730","15","15","15"
"31734","15","15","15"
"31735","15","15","15"
"31736","15","15","15"
"31737","15","15","15"
"31743","15","15","15"
"31744","15","15","15"
"31749","15","15","15"
"31751","15","15","15"
"31753","15","15","15"
"31757","15","15","15"
"31768","15","15","15"
"31770","15","15","15"
"31772","15","15","15"
"31774","15","15","15"
"31775","15","15","15"
"31778","15","15","15"
"31780","15","15","15"
"31785","15","15","15"
"31787","15","15","15"
"31788","15","15","15"
"31790","15","15","15"
"31796","15","15","15"
"31797","15","15","15"
"31798","15","15","15"
"31800","15","15","15"
"31803","15","15","15"
"31804","15","15","15"
"31810","15","15","15"
"31820","15","15","15"
"31831","15","15","15"
"31832","15","15","15"
"31833","15","15","15"
"31839","15","15","15"
"31843","15","15","15"
"31844","15","15","15"
"31845","15","15","15"
"31846","15","15","15"
"31852","15","15","15"
"31860","15","15","15"
"31863","15","15","15"
"31865","15","15","15"
"31867","15","15","15"
"31870","15","15","15"
"31874","15","15","15"
"31877","15","15","15"
"31886","15","15","15"
"31889","15","15","15"
"31890","15","15","15"
"31891","15","15","15"
"31896","15","15","15"
"31902","15","15","15"
"31904","15","15","15"
"31905","15","15","15"
"31913","15","15","15"
"31916","15","15","15"
"31918","15","15","15"
"31920","15","15","15"
"31924","15","15","15"
"31929","15","15","15"
"31930","15","15","15"
"31932","15","15","15"
"31933","15","15","15"
"31935","15","15","15"
"31943","15","15","15"
"31950","15","15","15"
"31953","15","15","15"
"31958","15","15","15"
"31959","15","15","15"
"31963","15","15","15"
"31964","15","15","15"
"31966","15","15","15"
"31969","15","15","15"
"31971","15","15","15"
"31972","15","15","15"
"31975","15","15","15"
"31979","15","15","15"
"31983","15","15","15"
"31986","15","15","15"
"31990","15","15","15"
"31998","15","15","15"
"31999","15","15","15"
"32002","15","15","15"
"32017","15","15","15"
"32022","15","15","15"
"32024","15","15","15"
"32028","15","15","15"
"32035","15","15","15"
"32036","15","15","15"
"32039","15","15","15"
"32041","15","15","15"
"32043","15","15","15"
"32047","15","15","15"
"32049","15","15","15"
"32052","15","15","15"
"32054","15","15","15"
"32055","15","15","15"
"32057","15","15","15"
"32067","15","15","15"
"32068","15","15","15"
"32069","15","15","15"
"32072","15","15","15"
"32081","15","15","15"
"32082","15","15","15"
"32083","15","15","15"
"32087","15","15","15"
"32091","15","15","15"
"32103","15","15","15"
"32107","15","15","15"
"32108","15","15","15"
"32121","15","15","15"
"32123","15","15","15"
"32126","15","15","15"
"32127","15","15","15"
"32137","15","15","15"
"32138","15","15","15"
"32140","15","15","15"
"32141","15","15","15"
"32150","15","15","15"
"32159","15","15","15"
"32160","15","15","15"
"32168","15","15","15"
"32176","15","15","15"
"32180","15","15","15"
"32183","15","15","15"
"32188","15","15","15"
"32192","15","15","15"
"32201","15","15","15"
"32203","15","15","15"
"32204","15","15","15"
"32208","15","15","15"
"32211","15","15","15"
"32217","15","15","15"
"32232","15","15","15"
"32248","15","15","15"
"32250","15","15","15"
"32253","15","15","15"
"32264","15","15","15"
"32267","15","15","15"
"32274","15","15","15"
"32284","15","15","15"
"32285","15","15","15"
"32286","15","15","15"
"32296","15","15","15"
"32302","15","15","15"
"32303","15","15","15"
"32309","15","15","15"
"32315","15","15","15"
"32317","15","15","15"
"32323","15","15","15"
"32326","15","15","15"
"32329","15","15","15"
"32330","15","15","15"
"32332","15","15","15"
"32333","15","15","15"
"32337","15","15","15"
"32340","15","15","15"
"32349","15","15","15"
"32351","15","15","15"
"32358","15","15","15"
"32362","15","15","15"
"32371","15","15","15"
"32379","15","15","15"
"32388","15","15","15"
"32390","15","15","15"
"32394","15","15","15"
"32399","15","15","15"
"32411","15","15","15"
"32412","15","15","15"
"32413","15","15","15"
"32415","15","15","15"
"32428","15","15","15"
"32431","15","15","15"
"32433","15","15","15"
"32436","15","15","15"
"32437","15","15","15"
"32438","15","15","15"
"32453","15","15","15"
"32456","15","15","15"
"32460","15","15","15"
"32466","15","15","15"
"32467","15","15","15"
"32470","15","15","15"
"32471","15","15","15"
"32474","15","15","15"
"32493","15","15","15"
"32494","15","15","15"
"32496","15","15","15"
"32499","15","15","15"
"32501","15","15","15"
"32502","15","15","15"
"32511","15","15","15"
"32513","15","15","15"
"32514","15","15","15"
"32515","15","15","15"
"32521","15","15","15"
"32528","15","15","15"
"32530","15","15","15"
"32531","15","15","15"
"32535","15","15","15"
"32540","15","15","15"
"32552","15","15","15"
"32559","15","15","15"
"32566","15","15","15"
"32571","15","15","15"
"32572","15","15","15"
"32573","15","15","15"
"32574","15","15","15"
"32576","15","15","15"
"32579","15","15","15"
"32586","15","15","15"
"32587","15","15","15"
"32590","15","15","15"
"32593","15","15","15"
"32603","15","15","15"
"32605","15","15","15"
"32613","15","15","15"
"32614","15","15","15"
"32628","15","15","15"
"32633","15","15","15"
"32636","15","15","15"
"32639","15","15","15"
"32641","15","15","15"
"32642","15","15","15"
"32651","15","15","15"
"32659","15","15","15"
"32665","15","15","15"
"32666","15","15","15"
"32672","15","15","15"
"32676","15","15","15"
"32678","15","15","15"
"32680","15","15","15"
"32691","15","15","15"
"32693","15","15","15"
"32694","15","15","15"
"32696","15","15","15"
"32698","15","15","15"
"32703","15","15","15"
"32716","15","15","15"
"32723","15","15","15"
"32726","15","15","15"
"32727","15","15","15"
"32740","15","15","15"
"32741","15","15","15"
"32744","15","15","15"
"32746","15","15","15"
"32747","15","15","15"
"32749","15","15","15"
"32750","15","15","15"
"32752","15","15","15"
"32766","15","15","15"
"32771","15","15","15"
"32772","15","15","15"
"32780","15","15","15"
"32795","15","15","15"
"32796","15","15","15"
"32797","15","15","15"
"32804","15","15","15"
"32806","15","15","15"
"32814","15","15","15"
"32822","15","15","15"
"32823","15","15","15"
"32827","15","15","15"
"32839","15","15","15"
"32843","15","15","15"
"32845","15","15","15"
"32850","15","15","15"
"32852","15","15","15"
"32865","15","15","15"
"32867","15","15","15"
"32869","15","15","15"
"32875","15","15","15"
"32878","15","15","15"
"32880","15","15","15"
"32883","15","15","15"
"32893","15","15","15"
"32900","15","15","15"
"32903","15","15","15"
"32905","15","15","15"
"32910","15","15","15"
"32913","15","15","15"
"32915","15","15","15"
"32916","15","15","15"
"32917","15","15","15"
"32919","15","15","15"
"32927","15","15","15"
"32928","15","15","15"
"32930","15","15","15"
"32940","15","15","15"
"32950","15","15","15"
"32951","15","15","15"
"32952","15","15","15"
"32957","15","15","15"
"32958","15","15","15"
"32963","15","15","15"
"32968","15","15","15"
"32972","15","15","15"
"32974","15","15","15"
"32978","15","15","15"
"32987","15","15","15"
"32996","15","15","15"
"32999","15","15","15"
"33000","15","15","15"
"33003","15","15","15"
"33006","15","15","15"
"33013","15","15","15"
"33016","15","15","15"
"33017","15","15","15"
"33018","15","15","15"
"33020","15","15","15"
"33021","15","15","15"
"33023","15","15","15"
"33024","15","15","15"
"33025","15","15","15"
"33027","15","15","15"
"33029","15","15","15"
"33032","15","15","15"
"33033","15","15","15"
"33035","15","15","15"
"33045","15","15","15"
"33052","15","15","15"
"33066","15","15","15"
"33070","15","15","15"
"33073","15","15","15"
"33080","15","15","15"
"33084","15","15","15"
"33092","15","15","15"
"33093","15","15","15"
"33098","15","15","15"
"33110","15","15","15"
"33121","15","15","15"
"33125","15","15","15"
"33126","15","15","15"
"33128","15","15","15"
"33129","15","15","15"
"33132","15","15","15"
"33135","15","15","15"
"33136","15","15","15"
"33138","15","15","15"
"33145","15","15","15"
"33146","15","15","15"
"33156","15","15","15"
"33164","15","15","15"
"33166","15","15","15"
"33174","15","15","15"
"33177","15","15","15"
"33182","15","15","15"
"33188","15","15","15"
"33189","15","15","15"
"33206","15","15","15"
"33208","15","15","15"
"33222","15","15","15"
"33224","15","15","15"
"33232","15","15","15"
"33235","15","15","15"
"33239","15","15","15"
"33241","15","15","15"
"33244","15","15","15"
"33264","15","15","15"
"33267","15","15","15"
"33270","15","15","15"
"33281","15","15","15"
"33283","15","15","15"
"33291","15","15","15"
"33292","15","15","15"
"33293","15","15","15"
"33296","15","15","15"
"33301","15","15","15"
"33306","15","15","15"
"33307","15","15","15"
"33315","15","15","15"
"33324","15","15","15"
"33329","15","15","15"
"33330","15","15","15"
"33336","16","16","16"
"33338","16","16","16"
"33357","16","16","16"
"33361","16","16","16"
"33371","16","16","16"
"33374","16","16","16"
"33381","16","16","16"
"33385","16","16","16"
"33386","16","16","16"
"33389","16","16","16"
"33398","16","16","16"
"33406","16","16","16"
"33408","16","16","16"
"33413","16","16","16"
"33423","16","16","16"
"33426","16","16","16"
"33432","16","16","16"
"33433","16","16","16"
"33434","16","16","16"
"33436","16","16","16"
"33444","16","16","16"
"33449","16","16","16"
"33452","16","16","16"
"33456","16","16","16"
"33460","16","16","16"
"33464","16","16","16"
"33465","16","16","16"
"33469","16","16","16"
"33484","16","16","16"
"33492","16","16","16"
"33496","16","16","16"
"33514","16","16","16"
"33517","16","16","16"
"33519","16","16","16"
"33525","16","16","16"
"33529","16","16","16"
"33546","16","16","16"
"33547","16","16","16"
"33559","16","16","16"
"33561","16","16","16"
"33562","16","16","16"
"33569","16","16","16"
"33576","16","16","16"
"33577","16","16","16"
"33586","16","16","16"
"33587","16","16","16"
"33588","16","16","16"
"33589","16","16","16"
"33590","16","16","16"
"33599","16","16","16"
"33608","16","16","16"
"33610","16","16","16"
"33625","16","16","16"
"33628","16","16","16"
"33633","16","16","16"
"33635","16","16","16"
"33639","16","16","16"
"33649","16","16","16"
"33651","16","16","16"
"33652","16","16","16"
"33661","16","16","16"
"33662","16","16","16"
"33663","16","16","16"
"33668","16","16","16"
"33670","16","16","16"
"33679","16","16","16"
"33681","16","16","16"
"33689","16","16","16"
"33707","16","16","16"
"33717","16","16","16"
"33724","16","16","16"
"33728","16","16","16"
"33733","16","16","16"
"33738","16","16","16"
"33740","16","16","16"
"33753","16","16","16"
"33755","16","16","16"
"33765","16","16","16"
"33774","16","16","16"
"33786","16","16","16"
"33790","16","16","16"
"33793","16","16","16"
"33799","16","16","16"
"33805","16","16","16"
"33813","16","16","16"
"33814","16","16","16"
"33821","16","16","16"
"33822","16","16","16"
"33825","16","16","16"
"33826","16","16","16"
"33827","16","16","16"
"33828","16","16","16"
"33831","16","16","16"
"33835","16","16","16"
"33842","16","16","16"
"33844","16","16","16"
"33851","16","16","16"
"33858","16","16","16"
"33863","16","16","16"
"33871","16","16","16"
"33879","16","16","16"
"33883","16","16","16"
"33887","16","16","16"
"33888","16","16","16"
"33889","16","16","16"
"33893","16","16","16"
"33896","16","16","16"
"33901","16","16","16"
"33904","16","16","16"
"33909","16","16","16"
"33924","16","16","16"
"33926","16","16","16"
"33932","16","16","16"
"33933","16","16","16"
"33938","16","16","16"
"33948","16","16","16"
"33949","16","16","16"
"33952","16","16","16"
"33957","16","16","16"
"33960","16","16","16"
"33969","16","16","16"
"33973","16","16","16"
"33978","16","16","16"
"33986","16","16","16"
"33987","16","16","16"
"33993","16","16","16"
"34000","16","16","16"
"34008","16","16","16"
"34010","16","16","16"
"34017","16","16","16"
"34023","16","16","16"
"34027","16","16","16"
"34028","16","16","16"
"34032","16","16","16"
"34039","16","16","16"
"34044","16","16","16"
"34047","16","16","16"
"34051","16","16","16"
"34053","16","16","16"
"34059","16","16","16"
"34062","16","16","16"
"34064","16","16","16"
"34079","16","16","16"
"34088","16","16","16"
"34089","16","16","16"
"34091","16","16","16"
